7794372,1344826947,HAVE,unique,sharpened volcano fragment,level 10
7794372,1344826947,HAVE,unique,pomson 6000,level 10
7794372,1344826947,WANT,unique,scrap metal,
7794372,1344826947,HAVE,unique,flare gun,level 10
7794372,1344826947,HAVE,unique,big earner,level 1
7794372,1344826947,HAVE,unique,backburner,level 10
7794372,1344826947,WANT,unique,sandman,
7765841,1344826947,HAVE,unusual,connoisseur's cap,level 53
7765841,1344826947,HAVE,unusual,bombing run,level 85
7765841,1344826947,WANT,unique,earbuds,
7765841,1344826947,HAVE,unusual,napper's respite,level 35
7765841,1344826947,WANT,unusual,offers,
7765841,1344826947,HAVE,unusual,private eye,level 77
7786815,1344826947,HAVE,unusual,rimmed raincatcher,level 83
7786815,1344826947,WANT,unique,earbuds,
7786167,1344826947,WANT,unique,mann co. supply crate key,
7786167,1344826947,HAVE,unique,the essential accessories,level 10
7793567,1344826947,WANT,unusual,class token - scout,
7793567,1344826947,WANT,unusual,class token - demoman,
7793567,1344826947,WANT,unusual,class token - spy,
7793567,1344826947,WANT,unusual,class token - soldier,
7793567,1344826947,WANT,unusual,class token - pyro,
7793567,1344826947,HAVE,unique,earbuds,level 33
7793567,1344826947,WANT,unusual,offers,
7793567,1344826947,WANT,unusual,class token - medic,
7793567,1344826947,HAVE,unique,earbuds,level 28
7791122,1344826947,WANT,unique,offers,
7791122,1344826947,HAVE,strange,market gardener,level 10
7765932,1344826947,HAVE,unusual,villain's veil,level 74
7765932,1344826947,HAVE,unusual,stainless pot,level 82
7765932,1344826947,WANT,unusual,offers,
7765932,1344826947,HAVE,unusual,bonk boy,level 12
7776502,1344826947,HAVE,unique,bolgan,level 8
7776502,1344826947,HAVE,unique,surgeon's stethoscope,level 20
7776502,1344826947,HAVE,genuine,doublecross-comm,level 1
7776502,1344826947,WANT,unique,earbuds,
7776502,1344826947,HAVE,unique,spine-chilling skull,level 31
7776502,1344826947,HAVE,unique,champ stamp,level 79
7776502,1344826947,WANT,unique,mann co. supply crate key,
7776502,1344826947,WANT,unique,holiday headcase,
7776502,1344826947,WANT,unique,max's severed head,
7776502,1344826947,WANT,unusual,offers,
7776502,1344826947,HAVE,unique,the essential accessories,level 10
7776502,1344826947,HAVE,unusual,connoisseur's cap,level 60
7776502,1344826947,HAVE,vintage,backbiter's billycock,level 98
7776502,1344826947,WANT,unique,b.m.o.c.,
7792660,1344826947,WANT,unique,offers,
7792660,1344826947,HAVE,unique,lord cockswain's novelty mutton chops and pipe,level 86
7794371,1344826947,HAVE,unique,solemn vow,level 10
7794371,1344826947,WANT,unique,scrap metal,
7794371,1344826947,HAVE,unique,eviction notice,level 10
7794371,1344826947,HAVE,unique,overdose,level 5
7794371,1344826947,WANT,unique,sandman,
7794371,1344826947,HAVE,unique,vita-saw,level 5
7794371,1344826947,HAVE,unique,buffalo steak sandvich,level 1
7794371,1344826947,HAVE,unique,blutsauger,level 5
7794371,1344826947,HAVE,unique,amputator,level 15
7794371,1344826947,HAVE,unique,kritzkrieg,level 8
7719896,1344826947,WANT,unique,earbuds,
7719896,1344826947,WANT,unique,hat of undeniable wealth and respect,
7719896,1344826947,WANT,unusual,offers,
7719896,1344826947,HAVE,unusual,defiant spartan,level 21
7792630,1344826947,WANT,unique,earbuds,
7792630,1344826947,HAVE,unusual,troublemaker's tossle cap,level 71
7794402,1344827139,HAVE,unique,reclaimed metal,level 2
7794402,1344827139,WANT,unique,loch-n-load,
7794401,1344827139,WANT,unique,mann co. supply crate key,
7794401,1344827139,WANT,unique,refined metal,
7794401,1344827139,WANT,unique,reclaimed metal,
7794401,1344827139,HAVE,unique,taunt: the high five!,level 5
7794400,1344827139,WANT,unique,mann co. supply crate key,
7794400,1344827139,HAVE,unique,mann co. supply crate #40,level 10
7794399,1344827139,HAVE,unique,burning bongos,level 10
7794399,1344827139,HAVE,strange,scotsman's skullcutter,level 5
7794399,1344827139,WANT,unique,mann co. supply crate key,
7794399,1344827139,WANT,unique,offers,
7794399,1344827139,WANT,unique,refined metal,
7794399,1344827139,HAVE,unique,toss-proof towel,level 97
7794399,1344827139,HAVE,strange,boston basher,level 25
7794396,1344827139,WANT,unique,mann co. supply crate key,
7794396,1344827139,HAVE,unique,mann co. supply crate #40,level 10
7794398,1344827139,WANT,unique,mann co. supply crate key,
7794398,1344827139,HAVE,unique,refined metal,level 3
7794397,1344827139,WANT,unique,alien swarm parasite,
7794397,1344827139,HAVE,unique,dueling mini-game,level 5
7794397,1344827139,WANT,unique,reclaimed metal,
7794397,1344827139,WANT,unique,ghastlierest gibus,
7794395,1344827139,HAVE,unique,wrap assassin,level 15
7794395,1344827139,HAVE,unique,enforcer,level 5
7794395,1344827139,HAVE,unique,liberty launcher,level 25
7794395,1344827139,HAVE,unique,pomson 6000,level 10
7794395,1344827139,WANT,unique,scrap metal,
7794395,1344827139,HAVE,unique,sydney sleeper,level 1
7794394,1344827139,WANT,unusual,class token - scout,
7794394,1344827139,WANT,unusual,class token - medic,
7794394,1344827139,WANT,unusual,class token - pyro,
7794394,1344827139,HAVE,unique,earbuds,level 59
7794394,1344827139,WANT,unusual,class token - soldier,
7794394,1344827139,WANT,unusual,class token - spy,
7794394,1344827139,WANT,unusual,class token - demoman,
7794394,1344827139,HAVE,unique,earbuds,level 66
7794394,1344827139,HAVE,unique,earbuds,level 76
7794394,1344827139,WANT,unique,offers,
7794394,1344827139,WANT,unusual,class token - sniper,
7794394,1344827139,WANT,unusual,class token - heavy,
7794394,1344827139,WANT,unusual,offers,
7794394,1344827139,HAVE,unique,earbuds,level 54
7794394,1344827139,WANT,unusual,class token - engineer,
7794393,1344827139,HAVE,strange,southern hospitality,level 20
7794393,1344827139,WANT,unique,flame thrower,
7794392,1344827139,HAVE,unique,shortstop,level 1
7794392,1344827139,WANT,unique,bat,
7794392,1344827139,HAVE,unique,escape plan,level 10
7794392,1344827139,HAVE,unique,back scratcher,level 10
7794392,1344827139,HAVE,unique,powerjack,level 5
7794392,1344827139,HAVE,unique,candy cane,level 25
7794392,1344827139,HAVE,unique,sun-on-a-stick,level 10
7794392,1344827139,HAVE,unique,loch-n-load,level 10
7794392,1344827139,WANT,unique,scrap metal,
7794392,1344827139,HAVE,unique,concheror,level 5
